meters,price,bathrooms,category,link,municipality,operation,owner,rooms
77 m²,€ 163.000,1 baño,Piso,https://www.indomio.es/anuncios/95504879/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,3
340 m² ,€ 130.000,2 baños,Casa rústica,https://www.indomio.es/anuncios/95683913/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,7
139 m²,€ 275.000,2 baños,Piso,https://www.indomio.es/anuncios/94390141/,Alicante - Alacant,Venta,Habitalia Alicante,5
100 m²,€ 190.000,2 baños,Piso,https://www.indomio.es/anuncios/91572143/,Alicante - Alacant,Venta,Alto Inmobiliaria,5
255 m²,€ 530.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/94636943/,Alicante - Alacant,Venta,sundream properties,7
150 m²,€ 285.000,3 baños,Piso ,https://www.indomio.es/anuncios/92799317/,Alicante - Alacant,Venta,,5
145 m²,€ 790.000,2 baños,Piso,https://www.indomio.es/anuncios/94893831/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,5
109 m²,€ 275.000,2 baños,Piso,https://www.indomio.es/anuncios/95199273/,Alicante - Alacant,Venta,El Moncayo,5
150 m² ,€ 1.100.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/93650569/,Alicante - Alacant,Venta,Neodom,6
652 m² ,€ 2.450.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/93650577/,Alicante - Alacant,Venta,Neodom,8
234 m²,€ 1.050.000,3 baños,Piso,https://www.indomio.es/anuncios/93650365/,Alicante - Alacant,Venta,Neodom,7
52 m² ,€ 282.000,1 baño,Piso,https://www.indomio.es/anuncios/92111689/,Alicante - Alacant,Venta,Costa Blanca Eiendom,3
230 m²,€ 650.000,3 baños,Casa pareada,https://www.indomio.es/anuncios/95416459/,Alicante - Alacant,Venta,RuralCoast,7
97 m²,€ 350.000,2 baños,Piso,https://www.indomio.es/anuncios/95430119/,Alicante - Alacant,Venta,Alicante Real Estate,5
116 m²,€ 366.000,2 baños,Piso,https://www.indomio.es/anuncios/93698797/,Alicante - Alacant,Venta,Azulcasa,5
340 m²,€ 670.000,3+ baños,Casa adosada,https://www.indomio.es/anuncios/93849829/,Alicante - Alacant,Venta,InmoQUEST,6
298 m²,€ 445.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/94386233/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,9
65 m²,€ 76.500,1 baño,Casa adosada ,https://www.indomio.es/anuncios/94778713/,Alicante - Alacant,Venta,Franquiciado Tecnocasa: ESTUDIO DESARROLLO LOS ANGELES SLU,2
212 m²,€ 750.000,3+ baños,Piso,https://www.indomio.es/anuncios/94943297/,Alicante - Alacant,Venta,Inmobiliaria Blanco,6
130 m²,€ 249.500,2 baños,Piso,https://www.indomio.es/anuncios/94914161/,Alicante - Alacant,Venta,Inmobiliaria Blanco,7
121 m²,€ 235.000,2 baños,Piso,https://www.indomio.es/anuncios/94982627/,Alicante - Alacant,Venta,RE/MAX Inmomás,5
110 m²,€ 319.000,2 baños,Piso,https://www.indomio.es/anuncios/95021071/,Alicante - Alacant,Venta,Channel Group,5
174 m²,€ 1.127.000,2 baños,Ático,https://www.indomio.es/anuncios/95146311/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,5
199 m²,€ 265.000,1 baño,Piso,https://www.indomio.es/anuncios/95189379/,Alicante - Alacant,Venta,Antonio Raimundo Pecellin Yobano,7
163 m²,€ 400.000,2 baños,Piso,https://www.indomio.es/anuncios/95275575/,Alicante - Alacant,Venta,Centro De Viviendas,6
101 m²,€ 120.000,1 baño,Piso,https://www.indomio.es/anuncios/95345785/,Alicante - Alacant,Venta,Inmo Gallery,2
195 m²,€ 900.000,3 baños,Piso,https://www.indomio.es/anuncios/95489351/,Alicante - Alacant,Venta,Alicante Costa Blanca Home,7
111 m²,€ 335.000,2 baños,Piso,https://www.indomio.es/anuncios/95085611/,Alicante - Alacant,Venta,Fuentes De Inmuebles,6
120 m²,€ 450.000,2 baños,Piso,https://www.indomio.es/anuncios/95132923/,Alicante - Alacant,Venta,Six Seconds Properties,4
308 m² ,€ 440.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95727507/,Alicante - Alacant,Venta,Solkasa,9
112 m²,€ 160.000,1 baño,Piso,https://www.indomio.es/anuncios/95158715/,Alicante - Alacant,Venta,Inmo Mash Alicante,4
300 m² ,€ 348.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95256483/,Alicante - Alacant,Venta,Neodom,5
86 m²,€ 280.300,1 baño,Piso,https://www.indomio.es/anuncios/95321573/,Alicante - Alacant,Venta,Nest Real Estate,2
93 m²,€ 135.000,2 baños,Piso,https://www.indomio.es/anuncios/95345787/,Alicante - Alacant,Venta,Inmo Gallery,4
3.200 m²,€ 2.370.000,3+ baños,Chalet,https://www.indomio.es/anuncios/95370265/,Alicante - Alacant,Venta,Iduss Home Broker Alicante,9
110 m²,€ 155.000,1 baño,Piso,https://www.indomio.es/anuncios/95469709/,Alicante - Alacant,Venta,Rcinmuebles,3
110 m²,€ 280.000,1 baño,Piso,https://www.indomio.es/anuncios/95509449/,Alicante - Alacant,Venta,Maison Spain,3
95 m²,€ 395.000,2 baños,Piso,https://www.indomio.es/anuncios/95556489/,Alicante - Alacant,Venta,Habitalia Alicante,4
185 m² ,€ 1.295.000,3+ baños,Chalet,https://www.indomio.es/anuncios/95832837/,Alicante - Alacant,Venta,Viva Costa,5
60 m²,€ 70.000,1 baño,Piso,https://www.indomio.es/anuncios/95600037/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,2
100 m²,€ 228.000,2 baños,Piso,https://www.indomio.es/anuncios/95619877/,Alicante - Alacant,Venta,Abarca Servicios Inmobiliarios,5
77 m²,€ 119.000,,Piso,https://www.indomio.es/anuncios/95661687/,Alicante - Alacant,Venta,Núcleo Inmobiliaria,3
84 m²,€ 260.000,2 baños,Piso,https://www.indomio.es/anuncios/95748625/,Alicante - Alacant,Venta,INMOGLOBAL,5
133 m²,€ 370.000,2 baños,Piso,https://www.indomio.es/anuncios/95764599/,Alicante - Alacant,Venta,Publikainmo,4
108 m²,€ 174.900,2 baños,Piso,https://www.indomio.es/anuncios/95478347/,Alicante - Alacant,Venta,Solkasa,6
115 m²,€ 175.000,2 baños,Piso,https://www.indomio.es/anuncios/95617991/,Alicante - Alacant,Venta,Housell,6
85 m²,€ 147.000,1 baño,Piso,https://www.indomio.es/anuncios/95562059/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,4
280 m² ,€ 925.000,3 baños,Chalet,https://www.indomio.es/anuncios/95833675/,Alicante - Alacant,Venta,Viva Costa,8
140 m²,€ 369.000,2 baños,Piso,https://www.indomio.es/anuncios/95605513/,Alicante - Alacant,Venta,Inmobeach,6
128 m²,€ 449.750,2 baños,Piso,https://www.indomio.es/anuncios/95742853/,Alicante - Alacant,Venta,Anveran Real Estate,6
406 m²,€ 385.000,,Edificio,https://www.indomio.es/anuncios/95828867/,Alicante - Alacant,Venta,Azulcasa,
110 m²,€ 279.000,2 baños,Piso,https://www.indomio.es/anuncios/95856647/,Alicante - Alacant,Venta,Rcinmuebles,5
80 m²,€ 144.000,,Piso,https://www.indomio.es/anuncios/95864659/,Alicante - Alacant,Venta,Inmobeach,3
115 m²,€ 279.000,2 baños,Piso,https://www.indomio.es/anuncios/95875649/,Alicante - Alacant,Venta,Rcinmuebles,5
182 m²,€ 554.000,2 baños,Casa adosada,https://www.indomio.es/anuncios/95898811/,Alicante - Alacant,Venta,Mar Y Golf Servicios Inmobiliarios,6
69 m²,€ 220.000,1 baño,Casa unifamiliar,https://www.indomio.es/anuncios/79420151/,Alicante - Alacant,Venta,Alispain Properties Costablanca,3
155 m²,€ 385.500,2 baños,Piso,https://www.indomio.es/anuncios/88120509/,Alicante - Alacant,Venta,Arq`s Gestion Inmobiliaria,6
400 m² ,€ 830.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95725637/,Alicante - Alacant,Venta,CarmenUlloa Real Estate,5
120 m²,€ 320.000,2 baños,Chalet,https://www.indomio.es/anuncios/90485689/,Alicante - Alacant,Venta,Kaiser & Wolf,6
300 m² ,€ 2.300.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/92695483/,Alicante - Alacant,Venta,Lovas Eiendom SL,8
1.700 m² ,€ 3.000.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95686213/,Alicante - Alacant,Venta,AM Homes,9
103 m²,€ 298.700,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95895215/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,5
99 m²,€ 77.000,2 baños,Piso,https://www.indomio.es/anuncios/95937863/,Alicante - Alacant,Venta,Rcinmuebles,5
95 m²,€ 170.000,2 baños,Piso,https://www.indomio.es/anuncios/95937371/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,7
93 m² ,€ 179.900,1 baño,Casa unifamiliar,https://www.indomio.es/anuncios/95988101/,Alicante - Alacant,Venta,RualCasa,3
106 m²,€ 210.000,2 baños,Piso,https://www.indomio.es/anuncios/95995071/,Alicante - Alacant,Venta,Rafi Martinez Servicios Inmobiliarios,6
220 m²,€ 765.000,3+ baños,Piso,https://www.indomio.es/anuncios/93462165/,Alicante - Alacant,Venta,Alispain Properties Costablanca,5
259 m²,€ 400.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/85275507/,Alicante - Alacant,Venta,Abarca Servicios Inmobiliarios,7
534 m² ,€ 509.999,1 baño,Casa unifamiliar,https://www.indomio.es/anuncios/95683901/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,5
130 m²,€ 350.000,2 baños,Piso,https://www.indomio.es/anuncios/89846701/,Alicante - Alacant,Venta,Housell,5
67 m²,€ 225.000,1 baño,Piso,https://www.indomio.es/anuncios/92719947/,Alicante - Alacant,Venta,Kaiser & Wolf,3
260 m² ,€ 1.145.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/93650549/,Alicante - Alacant,Venta,Neodom,6
92 m²,€ 199.000,1 baño,Piso,https://www.indomio.es/anuncios/94067873/,Alicante - Alacant,Venta,Market Inmobiliaria,3
220 m²,€ 535.000,3 baños,Casa adosada,https://www.indomio.es/anuncios/94258239/,Alicante - Alacant,Venta,Marmax Realty,7
105 m²,€ 344.500,2 baños,Piso,https://www.indomio.es/anuncios/94258245/,Alicante - Alacant,Venta,Marmax Realty,5
100 m²,€ 245.000,1 baño,Piso,https://www.indomio.es/anuncios/94412473/,Alicante - Alacant,Venta,InmoQUEST,3
93 m²,€ 231.660,3 baños,Piso,https://www.indomio.es/anuncios/94713485/,Alicante - Alacant,Venta,Sensacion SAKC,6
89 m²,€ 245.000,1 baño,Piso,https://www.indomio.es/anuncios/94732349/,Alicante - Alacant,Venta,Habitalia Alicante,3
103 m²,€ 339.500,2 baños,Piso,https://www.indomio.es/anuncios/93788437/,Alicante - Alacant,Venta,Alegria Real Estate,5
650 m² ,€ 2.450.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95715743/,Alicante - Alacant,Venta,Andalumar,5
128 m²,€ 431.750,2 baños,Piso,https://www.indomio.es/anuncios/94736287/,Alicante - Alacant,Venta,S-Villas,6
130 m²,€ 285.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95427965/,Alicante - Alacant,Venta,Medland Spain,5
125 m²,€ 245.000,2 baños,Piso,https://www.indomio.es/anuncios/94529051/,Alicante - Alacant,Venta,sundream properties,6
115 m²,€ 189.300,3 baños,Casa adosada,https://www.indomio.es/anuncios/95454379/,Alicante - Alacant,Venta,Fuentes De Inmuebles,6
306 m²,€ 415.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/94679481/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,9
140 m²,€ 550.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/94892639/,Alicante - Alacant,Venta,Grupo Arai,8
105 m²,€ 245.000,1 baño,Piso,https://www.indomio.es/anuncios/94915247/,Alicante - Alacant,Venta,Inmo Gallery,4
119 m²,€ 245.000,2 baños,Piso,https://www.indomio.es/anuncios/95050977/,Alicante - Alacant,Venta,Exp España,5
139 m²,€ 265.000,2 baños,Piso,https://www.indomio.es/anuncios/95095913/,Alicante - Alacant,Venta,YBC Group,5
169 m²,€ 430.000,2 baños,Piso,https://www.indomio.es/anuncios/95342333/,Alicante - Alacant,Venta,URBANE,5
463 m² ,€ 2.000.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95725747/,Alicante - Alacant,Venta,CarmenUlloa Real Estate,6
69 m²,€ 155.000,1 baño,Piso,https://www.indomio.es/anuncios/95398917/,Alicante - Alacant,Venta,Solkasa,3
130 m²,€ 389.000,2 baños,Piso,https://www.indomio.es/anuncios/95436759/,Alicante - Alacant,Venta,YBC Group,6
119 m²,€ 143.167,1 baño,Piso,https://www.indomio.es/anuncios/95493825/,Alicante - Alacant,Venta,Abarca Servicios Inmobiliarios,4
500 m²,€ 2.200.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/93547271/,Alicante - Alacant,Venta,RualCasa,7
139 m²,€ 298.000,2 baños,Piso,https://www.indomio.es/anuncios/95375115/,Alicante - Alacant,Venta,Fincas Hg,6
110 m²,€ 247.200,2 baños,Piso,https://www.indomio.es/anuncios/95417893/,Alicante - Alacant,Venta,Mare Domus,5
120 m²,€ 295.000,2 baños,Piso,https://www.indomio.es/anuncios/95501395/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,5
83 m²,€ 252.900,2 baños,Piso,https://www.indomio.es/anuncios/95551715/,Alicante - Alacant,Venta,Alegria Real Estate,5
147 m²,,1 baño,Casa unifamiliar ,https://www.indomio.es/anuncios/95577589/,Alicante - Alacant,Venta,"Franquiciado Tecnocasa: ESTUDIO DESARROLLO SAN VICENTE, SLU",4
83 m²,€ 86.000,1 baño,Piso,https://www.indomio.es/anuncios/95582809/,Alicante - Alacant,Venta,Percan Inmobiliaria,4
120 m²,€ 329.000,2 baños,Piso,https://www.indomio.es/anuncios/95605421/,Alicante - Alacant,Venta,Inmobeach,5
98 m²,€ 190.000,1 baño,Piso,https://www.indomio.es/anuncios/95783413/,Alicante - Alacant,Venta,Anveran Real Estate,3
115 m²,€ 330.000,1 baño,Piso,https://www.indomio.es/anuncios/95794183/,Alicante - Alacant,Venta,SB Gest,5
128 m²,€ 431.750,2 baños,Piso,https://www.indomio.es/anuncios/95907759/,Alicante - Alacant,Venta,Mivo Real Estate,6
134 m²,€ 425.000,2 baños,Piso,https://www.indomio.es/anuncios/95748569/,Alicante - Alacant,Venta,INMOGLOBAL,6
52 m²,€ 205.000,1 baño,Casa unifamiliar,https://www.indomio.es/anuncios/95947171/,Alicante - Alacant,Venta,CENTURY 21 Mediterranean Homes,3
115 m²,€ 343.500,2 baños,Piso,https://www.indomio.es/anuncios/95991285/,Alicante - Alacant,Venta,Viva Costa,5
112 m²,€ 410.000,1 baño,Piso,https://www.indomio.es/anuncios/95993993/,Alicante - Alacant,Venta,Martínez Rincón Servicios Inmobiliarios,3
56 m²,€ 257.000,1 baño,Piso,https://www.indomio.es/anuncios/96002301/,Alicante - Alacant,Venta,Primer Espacio,3
151 m² ,€ 500.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95430659/,Alicante - Alacant,Venta,Six Seconds Properties,7
118 m²,€ 425.000,2 baños,Piso,https://www.indomio.es/anuncios/95323983/,Alicante - Alacant,Venta,Inmo Mash Alicante,5
305 m²,€ 675.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95969289/,Alicante - Alacant,Venta,Inmo Gallery,9
125 m²,€ 294.900,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95988105/,Alicante - Alacant,Venta,RualCasa,6
100 m²,€ 208.000,2 baños,Piso,https://www.indomio.es/anuncios/96001821/,Alicante - Alacant,Venta,"Dreamscapeestate, S.L.",4
110 m²,€ 99.000,1 baño,Piso,https://www.indomio.es/anuncios/81719735/,Alicante - Alacant,Venta,Alispain Properties Costablanca,4
95 m²,€ 289.990,2 baños,Piso,https://www.indomio.es/anuncios/81894931/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,5
280 m²,€ 369.000,3 baños,Chalet,https://www.indomio.es/anuncios/92627095/,Alicante - Alacant,Venta,Topbrokers,7
75 m²,€ 85.000,1 baño,Piso,https://www.indomio.es/anuncios/93225893/,Alicante - Alacant,Venta,Alispain Properties Costablanca,3
136 m²,€ 270.000,1 baño,Piso,https://www.indomio.es/anuncios/95765061/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,4
370 m²,€ 995.000,3 baños,Chalet,https://www.indomio.es/anuncios/93558189/,Alicante - Alacant,Venta,Alto Inmobiliaria,7
346 m² ,€ 885.000,3+ baños,Casa rústica,https://www.indomio.es/anuncios/93966761/,Alicante - Alacant,Venta,Alicante Real Estate,8
316 m²,€ 689.000,3 baños,Piso,https://www.indomio.es/anuncios/94141243/,Alicante - Alacant,Venta,Immo Altea,6
143 m²,€ 188.000,2 baños,Piso,https://www.indomio.es/anuncios/94383721/,Alicante - Alacant,Venta,Fincas Hg,7
125 m²,Precio a consultar,2 baños,Piso,https://www.indomio.es/anuncios/94394329/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,6
60 m²,€ 56.000,1 baño,Piso,https://www.indomio.es/anuncios/94207531/,Alicante - Alacant,Venta,Arq`s Gestion Inmobiliaria,4
76 m²,Precio a consultar,1 baño,Piso,https://www.indomio.es/anuncios/94394439/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,5
100 m²,€ 245.000,1 baño,Piso,https://www.indomio.es/anuncios/94448469/,Alicante - Alacant,Venta,Alto Inmobiliaria,3
142 m²,€ 90.000,1 baño,Piso ,https://www.indomio.es/anuncios/94637641/,Alicante - Alacant,Venta,Franquiciado Tecnocasa: ESTUDIO DESARROLLO SIDI-IFNI SLU,5
97 m²,€ 350.000,2 baños,Piso,https://www.indomio.es/anuncios/94843653/,Alicante - Alacant,Venta,Easygoing Inmobiliaria,5
57 m²,€ 84.900,1 baño,Piso,https://www.indomio.es/anuncios/94889851/,Alicante - Alacant,Venta,Fuentes De Inmuebles,3
87 m²,€ 275.000,1 baño,Piso,https://www.indomio.es/anuncios/95801387/,Alicante - Alacant,Venta,AM Homes,3
120 m²,€ 368.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/94547577/,Alicante - Alacant,Venta,Grupo Arai,8
87 m²,€ 149.000,2 baños,Piso,https://www.indomio.es/anuncios/95095925/,Alicante - Alacant,Venta,YBC Group,4
90 m²,€ 350.000,2 baños,Piso,https://www.indomio.es/anuncios/94712179/,Alicante - Alacant,Venta,Albor Inmobiliaria,4
2.451 m²,€ 6.500.000,,Edificio,https://www.indomio.es/anuncios/94955279/,Alicante - Alacant,Venta,RE/MAX Inmomás,
70 m²,€ 112.500,1 baño,Piso,https://www.indomio.es/anuncios/94979597/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,3
66 m² ,€ 174.900,1 baño,Piso,https://www.indomio.es/anuncios/95146573/,Alicante - Alacant,Venta,Costa Blanca Eiendom,2
72 m²,€ 294.000,2 baños,Piso,https://www.indomio.es/anuncios/95237795/,Alicante - Alacant,Venta,Inmobiliaria Victoria,4
123 m²,€ 399.000,2 baños,Piso,https://www.indomio.es/anuncios/95306253/,Alicante - Alacant,Venta,Inmobiliaria Aitana,6
,€ 339.900,1 baño,Piso,https://www.indomio.es/anuncios/95365177/,Alicante - Alacant,Venta,Inmobiliaria Aitana,4
126 m² ,€ 217.000,2 baños,Piso ,https://www.indomio.es/anuncios/95452377/,Alicante - Alacant,Venta,,6
350 m² ,€ 998.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95725775/,Alicante - Alacant,Venta,CarmenUlloa Real Estate,7
125 m²,€ 320.000,2 baños,Piso,https://www.indomio.es/anuncios/95604933/,Alicante - Alacant,Venta,Inmobeach,5
80 m²,€ 350.000,,Piso,https://www.indomio.es/anuncios/95604893/,Alicante - Alacant,Venta,Inmobeach,2
97 m²,€ 149.900,1 baño,Piso,https://www.indomio.es/anuncios/95620421/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,3
70 m²,€ 158.000,,Piso,https://www.indomio.es/anuncios/95734611/,Alicante - Alacant,Venta,Inmobiliaria y Servicios el Altet,1
85 m² ,€ 343.500,2 baños,Piso,https://www.indomio.es/anuncios/95776207/,Alicante - Alacant,Venta,Anveran Real Estate,5
94 m²,€ 300.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95753267/,Alicante - Alacant,Venta,INMOGLOBAL,4
80 m²,€ 68.000,1 baño,Piso,https://www.indomio.es/anuncios/95807337/,Alicante - Alacant,Venta,Housell,4
100 m²,€ 495.000,2 baños,Ático,https://www.indomio.es/anuncios/95835115/,Alicante - Alacant,Venta,RE/MAX Jumbo,5
276 m² ,€ 895.000,3+ baños,Chalet,https://www.indomio.es/anuncios/95898813/,Alicante - Alacant,Venta,Mar Y Golf Servicios Inmobiliarios,7
240 m²,€ 1.340.000,3 baños,Ático,https://www.indomio.es/anuncios/95898839/,Alicante - Alacant,Venta,Mar Y Golf Servicios Inmobiliarios,7
130 m²,€ 1.340.000,3 baños,Ático,https://www.indomio.es/anuncios/95898765/,Alicante - Alacant,Venta,Mar Y Golf Servicios Inmobiliarios,7
66 m²,€ 385.000,2 baños,Piso ,https://www.indomio.es/anuncios/95898777/,Alicante - Alacant,Venta,Mar Y Golf Servicios Inmobiliarios,5
102 m²,€ 260.000,2 baños,Piso,https://www.indomio.es/anuncios/95938541/,Alicante - Alacant,Venta,Margamora,5
100 m²,€ 175.000,2 baños,Piso,https://www.indomio.es/anuncios/95943129/,Alicante - Alacant,Venta,Toro28 S.L.,6
98 m²,€ 199.000,1 baño,Piso,https://www.indomio.es/anuncios/95960599/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,4
74 m² ,€ 199.900,1 baño,Piso,https://www.indomio.es/anuncios/95155257/,Alicante - Alacant,Venta,Costa Blanca Eiendom,2
60 m²,€ 119.000,1 baño,Piso,https://www.indomio.es/anuncios/95209141/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,3
414 m² ,€ 495.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95222409/,Alicante - Alacant,Venta,Trencadis Real Estate,7
116 m²,€ 355.000,2 baños,Piso,https://www.indomio.es/anuncios/90481315/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,5
118 m² ,€ 395.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95856493/,Alicante - Alacant,Venta,Sol Torrevieja Servicios Inmobiliarios,6
